date,profile_id,month_year,year
2023-04-16,1011,04-2023,2023
2023-04-17,4846,04-2023,2023
2023-04-18,6035,04-2023,2023
2023-04-19,5914,04-2023,2023
2023-04-20,5541,04-2023,2023
2023-04-21,4596,04-2023,2023
2023-04-22,892,04-2023,2023
2023-04-23,802,04-2023,2023
2023-04-24,5387,04-2023,2023
2023-04-25,5750,04-2023,2023
2023-04-26,40312,04-2023,2023
2023-04-27,6880,04-2023,2023
2023-04-28,5958,04-2023,2023
2023-04-29,1213,04-2023,2023
2023-04-30,957,04-2023,2023
2023-05-01,4655,05-2023,2023
2023-05-02,10395,05-2023,2023
2023-05-03,7892,05-2023,2023
2023-05-04,9949,05-2023,2023
2023-05-05,10630,05-2023,2023
2023-05-06,1458,05-2023,2023
2023-05-07,1595,05-2023,2023
2023-05-08,8023,05-2023,2023
2023-05-09,10205,05-2023,2023
2023-05-10,7079,05-2023,2023
2023-05-11,8201,05-2023,2023
2023-05-12,6353,05-2023,2023
2023-05-13,1439,05-2023,2023
2023-05-14,1058,05-2023,2023
2023-05-15,6554,05-2023,2023
2023-05-16,7904,05-2023,2023
2023-05-17,7949,05-2023,2023
2023-05-18,8642,05-2023,2023
2023-05-19,6412,05-2023,2023
2023-05-20,1323,05-2023,2023
2023-05-21,1052,05-2023,2023
2023-05-22,7372,05-2023,2023
2023-05-23,8750,05-2023,2023
2023-05-24,7833,05-2023,2023
2023-05-25,12910,05-2023,2023
2023-05-26,9072,05-2023,2023
2023-05-27,1983,05-2023,2023
2023-05-28,1156,05-2023,2023
2023-05-29,2941,05-2023,2023
2023-05-30,9462,05-2023,2023
2023-05-31,9410,05-2023,2023
2023-06-01,10412,06-2023,2023
2023-06-02,7721,06-2023,2023
2023-06-03,2796,06-2023,2023
2023-06-04,2258,06-2023,2023
2023-06-05,6738,06-2023,2023
2023-06-06,9374,06-2023,2023
2023-06-07,7039,06-2023,2023
2023-06-08,7407,06-2023,2023
2023-06-09,9190,06-2023,2023
2023-06-10,1376,06-2023,2023
2023-06-11,880,06-2023,2023
2023-06-12,7138,06-2023,2023
2023-06-13,7925,06-2023,2023
2023-06-14,7955,06-2023,2023
2023-06-15,8401,06-2023,2023
2023-06-16,6939,06-2023,2023
2023-06-17,2626,06-2023,2023
2023-06-18,2214,06-2023,2023
2023-06-19,6651,06-2023,2023
2023-06-20,9575,06-2023,2023
2023-06-21,8452,06-2023,2023
2023-06-22,8853,06-2023,2023
2023-06-23,6268,06-2023,2023
2023-06-24,1554,06-2023,2023
2023-06-25,1521,06-2023,2023
2023-06-26,7141,06-2023,2023
2023-06-27,7084,06-2023,2023
2023-06-28,6786,06-2023,2023
2023-06-29,6146,06-2023,2023
2023-06-30,5362,06-2023,2023
2023-07-01,1752,07-2023,2023
2023-07-02,1283,07-2023,2023
2023-07-03,4401,07-2023,2023
2023-07-04,3785,07-2023,2023
2023-07-05,6010,07-2023,2023
2023-07-06,7185,07-2023,2023
2023-07-07,6163,07-2023,2023
2023-07-08,1083,07-2023,2023
2023-07-09,1200,07-2023,2023
2023-07-10,7459,07-2023,2023
2023-07-11,9452,07-2023,2023
2023-07-12,7681,07-2023,2023
2023-07-13,7268,07-2023,2023
2023-07-14,4625,07-2023,2023
2023-07-15,1903,07-2023,2023
2023-07-16,1828,07-2023,2023
2023-07-17,7069,07-2023,2023
2023-07-18,6874,07-2023,2023
2023-07-19,7092,07-2023,2023
2023-07-20,5672,07-2023,2023
2023-07-21,4814,07-2023,2023
2023-07-22,1088,07-2023,2023
2023-07-23,1966,07-2023,2023
2023-07-24,6235,07-2023,2023
2023-07-25,7099,07-2023,2023
2023-07-26,6653,07-2023,2023
2023-07-27,6381,07-2023,2023
2023-07-28,5227,07-2023,2023
2023-07-29,1323,07-2023,2023
2023-07-30,1038,07-2023,2023
2023-07-31,5749,07-2023,2023
2023-08-01,6769,08-2023,2023
2023-08-02,7233,08-2023,2023
2023-08-03,5755,08-2023,2023
2023-08-04,4137,08-2023,2023
2023-08-05,1138,08-2023,2023
2023-08-06,2460,08-2023,2023
2023-08-07,7735,08-2023,2023
2023-08-08,11897,08-2023,2023
2023-08-09,12363,08-2023,2023
2023-08-10,12023,08-2023,2023
2023-08-11,10485,08-2023,2023
2023-08-12,1067,08-2023,2023
2023-08-13,5002,08-2023,2023
2023-08-14,8578,08-2023,2023
2023-08-15,6613,08-2023,2023
2023-08-16,12486,08-2023,2023
2023-08-17,7535,08-2023,2023
2023-08-18,4974,08-2023,2023
2023-08-19,1847,08-2023,2023
2023-08-20,1373,08-2023,2023
2023-08-21,5817,08-2023,2023
2023-08-22,7280,08-2023,2023
2023-08-23,6827,08-2023,2023
2023-08-24,8851,08-2023,2023
2023-08-25,9589,08-2023,2023
2023-08-26,1441,08-2023,2023
2023-08-27,1571,08-2023,2023
2023-08-28,7600,08-2023,2023
2023-08-29,6385,08-2023,2023
2023-08-30,6905,08-2023,2023
2023-08-31,5962,08-2023,2023
2023-09-01,4859,09-2023,2023
2023-09-02,1264,09-2023,2023
2023-09-03,978,09-2023,2023
2023-09-04,3401,09-2023,2023
2023-09-05,7301,09-2023,2023
2023-09-06,7131,09-2023,2023
2023-09-07,6966,09-2023,2023
2023-09-08,5849,09-2023,2023
2023-09-09,1854,09-2023,2023
2023-09-10,1533,09-2023,2023
2023-09-11,7253,09-2023,2023
2023-09-12,8981,09-2023,2023
2023-09-13,6985,09-2023,2023
2023-09-14,7697,09-2023,2023
2023-09-15,5244,09-2023,2023
2023-09-16,1881,09-2023,2023
2023-09-17,1413,09-2023,2023
2023-09-18,5872,09-2023,2023
2023-09-19,12010,09-2023,2023
2023-09-20,25245,09-2023,2023
2023-09-21,31220,09-2023,2023
2023-09-22,15825,09-2023,2023
2023-09-23,8742,09-2023,2023
2023-09-24,13698,09-2023,2023
2023-09-25,12110,09-2023,2023
2023-09-26,6312,09-2023,2023
2023-09-27,6250,09-2023,2023
2023-09-28,5266,09-2023,2023
2023-09-29,3711,09-2023,2023
2023-09-30,1000,09-2023,2023
2023-10-01,1151,10-2023,2023
2023-10-02,4222,10-2023,2023
2023-10-03,5122,10-2023,2023
2023-10-04,5254,10-2023,2023
2023-10-05,5590,10-2023,2023
2023-10-06,4647,10-2023,2023
2023-10-07,1813,10-2023,2023
2023-10-08,1266,10-2023,2023
2023-10-09,5281,10-2023,2023
2023-10-10,5793,10-2023,2023
2023-10-11,5367,10-2023,2023
2023-10-12,5150,10-2023,2023
2023-10-13,4115,10-2023,2023
2023-10-14,2008,10-2023,2023
2023-10-15,1296,10-2023,2023
2023-10-16,2622,10-2023,2023
