date,profile_id,month_year,year,source
2022-09-19,101,09-2022,2022,Myers-Brigg
2022-09-20,113,09-2022,2022,Myers-Brigg
2022-09-21,141,09-2022,2022,Myers-Brigg
2022-09-22,130,09-2022,2022,Myers-Brigg
2022-09-23,96,09-2022,2022,Myers-Brigg
2022-09-24,58,09-2022,2022,Myers-Brigg
2022-09-25,71,09-2022,2022,Myers-Brigg
2022-09-26,96,09-2022,2022,Myers-Brigg
2022-09-27,117,09-2022,2022,Myers-Brigg
2022-09-28,138,09-2022,2022,Myers-Brigg
2022-09-29,105,09-2022,2022,Myers-Brigg
2022-09-30,92,09-2022,2022,Myers-Brigg
2022-10-01,72,10-2022,2022,Myers-Brigg
2022-10-02,89,10-2022,2022,Myers-Brigg
2022-10-03,103,10-2022,2022,Myers-Brigg
2022-10-04,208,10-2022,2022,Myers-Brigg
2022-10-05,131,10-2022,2022,Myers-Brigg
2022-10-06,112,10-2022,2022,Myers-Brigg
2022-10-07,97,10-2022,2022,Myers-Brigg
2022-10-08,68,10-2022,2022,Myers-Brigg
2022-10-09,87,10-2022,2022,Myers-Brigg
2022-10-10,99,10-2022,2022,Myers-Brigg
2022-10-11,133,10-2022,2022,Myers-Brigg
2022-10-12,120,10-2022,2022,Myers-Brigg
2022-10-13,115,10-2022,2022,Myers-Brigg
2022-10-14,117,10-2022,2022,Myers-Brigg
2022-10-15,61,10-2022,2022,Myers-Brigg
2022-10-16,89,10-2022,2022,Myers-Brigg
2022-10-17,103,10-2022,2022,Myers-Brigg
2022-10-18,146,10-2022,2022,Myers-Brigg
2022-10-19,118,10-2022,2022,Myers-Brigg
2022-10-20,120,10-2022,2022,Myers-Brigg
2022-10-21,100,10-2022,2022,Myers-Brigg
2022-10-22,71,10-2022,2022,Myers-Brigg
2022-10-23,65,10-2022,2022,Myers-Brigg
2022-10-24,98,10-2022,2022,Myers-Brigg
2022-10-25,108,10-2022,2022,Myers-Brigg
2022-10-26,111,10-2022,2022,Myers-Brigg
2022-10-27,115,10-2022,2022,Myers-Brigg
2022-10-28,127,10-2022,2022,Myers-Brigg
2022-10-29,99,10-2022,2022,Myers-Brigg
2022-10-30,107,10-2022,2022,Myers-Brigg
2022-10-31,134,10-2022,2022,Myers-Brigg
2022-11-01,149,11-2022,2022,Myers-Brigg
2022-11-02,165,11-2022,2022,Myers-Brigg
2022-11-03,166,11-2022,2022,Myers-Brigg
2022-11-04,144,11-2022,2022,Myers-Brigg
2022-11-05,108,11-2022,2022,Myers-Brigg
2022-11-06,85,11-2022,2022,Myers-Brigg
2022-11-07,142,11-2022,2022,Myers-Brigg
2022-11-08,156,11-2022,2022,Myers-Brigg
2022-11-09,164,11-2022,2022,Myers-Brigg
2022-11-10,136,11-2022,2022,Myers-Brigg
2022-11-11,120,11-2022,2022,Myers-Brigg
2022-11-12,105,11-2022,2022,Myers-Brigg
2022-11-13,94,11-2022,2022,Myers-Brigg
2022-11-14,163,11-2022,2022,Myers-Brigg
2022-11-15,157,11-2022,2022,Myers-Brigg
2022-11-16,149,11-2022,2022,Myers-Brigg
2022-11-17,129,11-2022,2022,Myers-Brigg
2022-11-18,109,11-2022,2022,Myers-Brigg
2022-11-19,86,11-2022,2022,Myers-Brigg
2022-11-20,76,11-2022,2022,Myers-Brigg
2022-11-21,110,11-2022,2022,Myers-Brigg
2022-11-22,133,11-2022,2022,Myers-Brigg
2022-11-23,113,11-2022,2022,Myers-Brigg
2022-11-24,94,11-2022,2022,Myers-Brigg
2022-11-25,95,11-2022,2022,Myers-Brigg
2022-11-26,89,11-2022,2022,Myers-Brigg
2022-11-27,103,11-2022,2022,Myers-Brigg
2022-11-28,127,11-2022,2022,Myers-Brigg
2022-11-29,141,11-2022,2022,Myers-Brigg
2022-11-30,166,11-2022,2022,Myers-Brigg
2022-12-01,117,12-2022,2022,Myers-Brigg
2022-12-02,114,12-2022,2022,Myers-Brigg
2022-12-03,76,12-2022,2022,Myers-Brigg
2022-12-04,106,12-2022,2022,Myers-Brigg
2022-12-05,112,12-2022,2022,Myers-Brigg
2022-12-06,115,12-2022,2022,Myers-Brigg
2022-12-07,136,12-2022,2022,Myers-Brigg
2022-12-08,109,12-2022,2022,Myers-Brigg
2022-12-09,101,12-2022,2022,Myers-Brigg
2022-12-10,43,12-2022,2022,Myers-Brigg
2022-12-11,54,12-2022,2022,Myers-Brigg
2022-12-12,114,12-2022,2022,Myers-Brigg
2022-12-13,118,12-2022,2022,Myers-Brigg
2022-12-14,118,12-2022,2022,Myers-Brigg
2022-12-15,93,12-2022,2022,Myers-Brigg
2022-12-16,86,12-2022,2022,Myers-Brigg
2022-12-17,48,12-2022,2022,Myers-Brigg
2022-12-18,69,12-2022,2022,Myers-Brigg
2022-12-19,79,12-2022,2022,Myers-Brigg
2022-12-20,89,12-2022,2022,Myers-Brigg
2022-12-21,73,12-2022,2022,Myers-Brigg
2022-12-22,83,12-2022,2022,Myers-Brigg
2022-12-23,48,12-2022,2022,Myers-Brigg
2022-12-24,34,12-2022,2022,Myers-Brigg
2022-12-25,33,12-2022,2022,Myers-Brigg
2022-12-26,64,12-2022,2022,Myers-Brigg
2022-12-27,84,12-2022,2022,Myers-Brigg
2022-12-28,69,12-2022,2022,Myers-Brigg
2022-12-29,56,12-2022,2022,Myers-Brigg
2022-12-30,75,12-2022,2022,Myers-Brigg
2022-12-31,50,12-2022,2022,Myers-Brigg
2023-01-01,42,01-2023,2023,Myers-Brigg
2023-01-02,85,01-2023,2023,Myers-Brigg
2023-01-03,89,01-2023,2023,Myers-Brigg
2023-01-04,130,01-2023,2023,Myers-Brigg
2023-01-05,105,01-2023,2023,Myers-Brigg
2023-01-06,106,01-2023,2023,Myers-Brigg
2023-01-07,47,01-2023,2023,Myers-Brigg
2023-01-08,69,01-2023,2023,Myers-Brigg
2023-01-09,116,01-2023,2023,Myers-Brigg
2023-01-10,125,01-2023,2023,Myers-Brigg
2023-01-11,130,01-2023,2023,Myers-Brigg
2023-01-12,91,01-2023,2023,Myers-Brigg
2023-01-13,89,01-2023,2023,Myers-Brigg
2023-01-14,63,01-2023,2023,Myers-Brigg
2023-01-15,64,01-2023,2023,Myers-Brigg
2023-01-16,75,01-2023,2023,Myers-Brigg
2023-01-17,86,01-2023,2023,Myers-Brigg
2023-01-18,111,01-2023,2023,Myers-Brigg
2023-01-19,132,01-2023,2023,Myers-Brigg
2023-01-20,124,01-2023,2023,Myers-Brigg
2023-01-21,73,01-2023,2023,Myers-Brigg
2023-01-22,76,01-2023,2023,Myers-Brigg
2023-01-23,118,01-2023,2023,Myers-Brigg
2023-01-24,137,01-2023,2023,Myers-Brigg
2023-01-25,143,01-2023,2023,Myers-Brigg
2023-01-26,115,01-2023,2023,Myers-Brigg
2023-01-27,100,01-2023,2023,Myers-Brigg
2023-01-28,96,01-2023,2023,Myers-Brigg
2023-01-29,78,01-2023,2023,Myers-Brigg
2023-01-30,120,01-2023,2023,Myers-Brigg
2023-01-31,140,01-2023,2023,Myers-Brigg
2023-02-01,130,02-2023,2023,Myers-Brigg
2023-02-02,134,02-2023,2023,Myers-Brigg
2023-02-03,114,02-2023,2023,Myers-Brigg
2023-02-04,73,02-2023,2023,Myers-Brigg
2023-02-05,76,02-2023,2023,Myers-Brigg
2023-02-06,107,02-2023,2023,Myers-Brigg
2023-02-07,132,02-2023,2023,Myers-Brigg
2023-02-08,165,02-2023,2023,Myers-Brigg
2023-02-09,136,02-2023,2023,Myers-Brigg
2023-02-10,118,02-2023,2023,Myers-Brigg
2023-02-11,62,02-2023,2023,Myers-Brigg
2023-02-12,67,02-2023,2023,Myers-Brigg
2023-02-13,97,02-2023,2023,Myers-Brigg
2023-02-14,138,02-2023,2023,Myers-Brigg
2023-02-15,118,02-2023,2023,Myers-Brigg
2023-02-16,127,02-2023,2023,Myers-Brigg
2023-02-17,130,02-2023,2023,Myers-Brigg
2023-02-18,72,02-2023,2023,Myers-Brigg
2023-02-19,72,02-2023,2023,Myers-Brigg
2023-02-20,119,02-2023,2023,Myers-Brigg
2023-02-21,134,02-2023,2023,Myers-Brigg
2023-02-22,123,02-2023,2023,Myers-Brigg
2023-02-23,110,02-2023,2023,Myers-Brigg
2023-02-24,108,02-2023,2023,Myers-Brigg
2023-02-25,68,02-2023,2023,Myers-Brigg
2023-02-26,71,02-2023,2023,Myers-Brigg
2023-02-27,110,02-2023,2023,Myers-Brigg
2023-02-28,113,02-2023,2023,Myers-Brigg
2023-03-01,104,03-2023,2023,Myers-Brigg
2023-03-02,128,03-2023,2023,Myers-Brigg
2023-03-03,87,03-2023,2023,Myers-Brigg
2023-03-04,51,03-2023,2023,Myers-Brigg
2023-03-05,68,03-2023,2023,Myers-Brigg
2023-03-06,118,03-2023,2023,Myers-Brigg
2023-03-07,135,03-2023,2023,Myers-Brigg
2023-03-08,120,03-2023,2023,Myers-Brigg
2023-03-09,123,03-2023,2023,Myers-Brigg
2023-03-10,107,03-2023,2023,Myers-Brigg
2023-03-11,68,03-2023,2023,Myers-Brigg
2023-03-12,79,03-2023,2023,Myers-Brigg
2023-03-13,95,03-2023,2023,Myers-Brigg
2023-03-14,107,03-2023,2023,Myers-Brigg
2023-03-15,142,03-2023,2023,Myers-Brigg
2023-03-16,104,03-2023,2023,Myers-Brigg
2023-03-17,261,03-2023,2023,Myers-Brigg
2023-03-18,213,03-2023,2023,Myers-Brigg
2023-03-19,75,03-2023,2023,Myers-Brigg
2023-03-20,102,03-2023,2023,Myers-Brigg
2023-03-21,93,03-2023,2023,Myers-Brigg
2023-03-22,129,03-2023,2023,Myers-Brigg
2023-03-23,107,03-2023,2023,Myers-Brigg
2023-03-24,101,03-2023,2023,Myers-Brigg
2023-03-25,65,03-2023,2023,Myers-Brigg
2023-03-26,78,03-2023,2023,Myers-Brigg
2023-03-27,107,03-2023,2023,Myers-Brigg
2023-03-28,109,03-2023,2023,Myers-Brigg
2023-03-29,112,03-2023,2023,Myers-Brigg
2023-03-30,113,03-2023,2023,Myers-Brigg
2023-03-31,111,03-2023,2023,Myers-Brigg
2023-04-01,56,04-2023,2023,Myers-Brigg
2023-04-02,43,04-2023,2023,Myers-Brigg
2023-04-03,94,04-2023,2023,Myers-Brigg
2023-04-04,97,04-2023,2023,Myers-Brigg
2023-04-05,82,04-2023,2023,Myers-Brigg
2023-04-06,107,04-2023,2023,Myers-Brigg
2023-04-07,79,04-2023,2023,Myers-Brigg
2023-04-08,59,04-2023,2023,Myers-Brigg
2023-04-09,54,04-2023,2023,Myers-Brigg
2023-04-10,76,04-2023,2023,Myers-Brigg
2023-04-11,107,04-2023,2023,Myers-Brigg
2023-04-12,112,04-2023,2023,Myers-Brigg
2023-04-13,106,04-2023,2023,Myers-Brigg
2023-04-14,102,04-2023,2023,Myers-Brigg
2023-04-15,45,04-2023,2023,Myers-Brigg
2023-04-16,75,04-2023,2023,Myers-Brigg
2023-04-17,75,04-2023,2023,Myers-Brigg
2023-04-18,88,04-2023,2023,Myers-Brigg
2023-04-19,95,04-2023,2023,Myers-Brigg
2023-04-20,100,04-2023,2023,Myers-Brigg
2023-04-21,104,04-2023,2023,Myers-Brigg
2023-04-22,52,04-2023,2023,Myers-Brigg
2023-04-23,78,04-2023,2023,Myers-Brigg
2023-04-24,101,04-2023,2023,Myers-Brigg
2023-04-25,89,04-2023,2023,Myers-Brigg
2023-04-26,108,04-2023,2023,Myers-Brigg
2023-04-27,100,04-2023,2023,Myers-Brigg
2023-04-28,79,04-2023,2023,Myers-Brigg
2023-04-29,62,04-2023,2023,Myers-Brigg
2023-04-30,58,04-2023,2023,Myers-Brigg
2023-05-01,87,05-2023,2023,Myers-Brigg
2023-05-02,105,05-2023,2023,Myers-Brigg
2023-05-03,96,05-2023,2023,Myers-Brigg
2023-05-04,90,05-2023,2023,Myers-Brigg
2023-05-05,95,05-2023,2023,Myers-Brigg
2023-05-06,61,05-2023,2023,Myers-Brigg
2023-05-07,51,05-2023,2023,Myers-Brigg
2023-05-08,96,05-2023,2023,Myers-Brigg
2023-05-09,111,05-2023,2023,Myers-Brigg
2023-05-10,91,05-2023,2023,Myers-Brigg
2023-05-11,72,05-2023,2023,Myers-Brigg
2023-05-12,82,05-2023,2023,Myers-Brigg
2023-05-13,43,05-2023,2023,Myers-Brigg
2023-05-14,55,05-2023,2023,Myers-Brigg
2023-05-15,80,05-2023,2023,Myers-Brigg
2023-05-16,83,05-2023,2023,Myers-Brigg
2023-05-17,100,05-2023,2023,Myers-Brigg
2023-05-18,71,05-2023,2023,Myers-Brigg
2023-05-19,67,05-2023,2023,Myers-Brigg
2023-05-20,48,05-2023,2023,Myers-Brigg
2023-05-21,44,05-2023,2023,Myers-Brigg
2023-05-22,89,05-2023,2023,Myers-Brigg
2023-05-23,82,05-2023,2023,Myers-Brigg
2023-05-24,91,05-2023,2023,Myers-Brigg
2023-05-25,74,05-2023,2023,Myers-Brigg
2023-05-26,82,05-2023,2023,Myers-Brigg
2023-05-27,45,05-2023,2023,Myers-Brigg
2023-05-28,54,05-2023,2023,Myers-Brigg
2023-05-29,48,05-2023,2023,Myers-Brigg
2023-05-30,98,05-2023,2023,Myers-Brigg
2023-05-31,97,05-2023,2023,Myers-Brigg
2023-06-01,97,06-2023,2023,Myers-Brigg
2023-06-02,76,06-2023,2023,Myers-Brigg
2023-06-03,49,06-2023,2023,Myers-Brigg
2023-06-04,42,06-2023,2023,Myers-Brigg
2023-06-05,75,06-2023,2023,Myers-Brigg
2023-06-06,71,06-2023,2023,Myers-Brigg
2023-06-07,79,06-2023,2023,Myers-Brigg
2023-06-08,90,06-2023,2023,Myers-Brigg
2023-06-09,86,06-2023,2023,Myers-Brigg
2023-06-10,36,06-2023,2023,Myers-Brigg
2023-06-11,33,06-2023,2023,Myers-Brigg
2023-06-12,69,06-2023,2023,Myers-Brigg
2023-06-13,98,06-2023,2023,Myers-Brigg
2023-06-14,75,06-2023,2023,Myers-Brigg
2023-06-15,111,06-2023,2023,Myers-Brigg
2023-06-16,62,06-2023,2023,Myers-Brigg
2023-06-17,30,06-2023,2023,Myers-Brigg
2023-06-18,45,06-2023,2023,Myers-Brigg
2023-06-19,86,06-2023,2023,Myers-Brigg
2023-06-20,105,06-2023,2023,Myers-Brigg
2023-06-21,74,06-2023,2023,Myers-Brigg
2023-06-22,84,06-2023,2023,Myers-Brigg
2023-06-23,77,06-2023,2023,Myers-Brigg
2023-06-24,43,06-2023,2023,Myers-Brigg
2023-06-25,47,06-2023,2023,Myers-Brigg
2023-06-26,71,06-2023,2023,Myers-Brigg
2023-06-27,85,06-2023,2023,Myers-Brigg
2023-06-28,89,06-2023,2023,Myers-Brigg
2023-06-29,80,06-2023,2023,Myers-Brigg
2023-06-30,79,06-2023,2023,Myers-Brigg
2023-07-01,38,07-2023,2023,Myers-Brigg
2023-07-02,51,07-2023,2023,Myers-Brigg
2023-07-03,74,07-2023,2023,Myers-Brigg
2023-07-04,60,07-2023,2023,Myers-Brigg
2023-07-05,88,07-2023,2023,Myers-Brigg
2023-07-06,89,07-2023,2023,Myers-Brigg
2023-07-07,65,07-2023,2023,Myers-Brigg
2023-07-08,45,07-2023,2023,Myers-Brigg
2023-07-09,46,07-2023,2023,Myers-Brigg
2023-07-10,89,07-2023,2023,Myers-Brigg
2023-07-11,115,07-2023,2023,Myers-Brigg
2023-07-12,128,07-2023,2023,Myers-Brigg
2023-07-13,152,07-2023,2023,Myers-Brigg
2023-07-14,98,07-2023,2023,Myers-Brigg
2023-07-15,62,07-2023,2023,Myers-Brigg
2023-07-16,53,07-2023,2023,Myers-Brigg
2023-07-17,79,07-2023,2023,Myers-Brigg
2023-07-18,101,07-2023,2023,Myers-Brigg
2023-07-19,106,07-2023,2023,Myers-Brigg
2023-07-20,87,07-2023,2023,Myers-Brigg
2023-07-21,92,07-2023,2023,Myers-Brigg
2023-07-22,64,07-2023,2023,Myers-Brigg
2023-07-23,60,07-2023,2023,Myers-Brigg
2023-07-24,113,07-2023,2023,Myers-Brigg
2023-07-25,89,07-2023,2023,Myers-Brigg
2023-07-26,97,07-2023,2023,Myers-Brigg
2023-07-27,102,07-2023,2023,Myers-Brigg
2023-07-28,90,07-2023,2023,Myers-Brigg
2023-07-29,38,07-2023,2023,Myers-Brigg
2023-07-30,54,07-2023,2023,Myers-Brigg
2023-07-31,118,07-2023,2023,Myers-Brigg
2023-08-01,104,08-2023,2023,Myers-Brigg
2023-08-02,92,08-2023,2023,Myers-Brigg
2023-08-03,80,08-2023,2023,Myers-Brigg
2023-08-04,61,08-2023,2023,Myers-Brigg
2023-08-05,47,08-2023,2023,Myers-Brigg
2023-08-06,46,08-2023,2023,Myers-Brigg
2023-08-07,82,08-2023,2023,Myers-Brigg
2023-08-08,101,08-2023,2023,Myers-Brigg
2023-08-09,98,08-2023,2023,Myers-Brigg
2023-08-10,106,08-2023,2023,Myers-Brigg
2023-08-11,74,08-2023,2023,Myers-Brigg
2023-08-12,49,08-2023,2023,Myers-Brigg
2023-08-13,45,08-2023,2023,Myers-Brigg
2023-08-14,126,08-2023,2023,Myers-Brigg
2023-08-15,146,08-2023,2023,Myers-Brigg
2023-08-16,101,08-2023,2023,Myers-Brigg
2023-08-17,91,08-2023,2023,Myers-Brigg
2023-08-18,77,08-2023,2023,Myers-Brigg
2023-08-19,45,08-2023,2023,Myers-Brigg
2023-08-20,74,08-2023,2023,Myers-Brigg
2023-08-21,105,08-2023,2023,Myers-Brigg
2023-08-22,100,08-2023,2023,Myers-Brigg
2023-08-23,100,08-2023,2023,Myers-Brigg
2023-08-24,124,08-2023,2023,Myers-Brigg
2023-08-25,127,08-2023,2023,Myers-Brigg
2023-08-26,45,08-2023,2023,Myers-Brigg
2023-08-27,50,08-2023,2023,Myers-Brigg
2023-08-28,100,08-2023,2023,Myers-Brigg
2023-08-29,98,08-2023,2023,Myers-Brigg
2023-08-30,78,08-2023,2023,Myers-Brigg
2023-08-31,84,08-2023,2023,Myers-Brigg
2023-09-01,68,09-2023,2023,Myers-Brigg
2023-09-02,39,09-2023,2023,Myers-Brigg
2023-09-03,61,09-2023,2023,Myers-Brigg
2023-09-04,148,09-2023,2023,Myers-Brigg
2023-09-05,103,09-2023,2023,Myers-Brigg
2023-09-06,81,09-2023,2023,Myers-Brigg
2023-09-07,113,09-2023,2023,Myers-Brigg
2023-09-08,165,09-2023,2023,Myers-Brigg
2023-09-09,40,09-2023,2023,Myers-Brigg
2023-09-10,54,09-2023,2023,Myers-Brigg
2023-09-11,148,09-2023,2023,Myers-Brigg
2023-09-12,133,09-2023,2023,Myers-Brigg
2023-09-13,78,09-2023,2023,Myers-Brigg
2023-09-14,77,09-2023,2023,Myers-Brigg
2023-09-15,68,09-2023,2023,Myers-Brigg
2023-09-16,49,09-2023,2023,Myers-Brigg
2023-09-17,63,09-2023,2023,Myers-Brigg
2023-09-18,105,09-2023,2023,Myers-Brigg
2023-09-19,99,09-2023,2023,Myers-Brigg
2023-09-20,96,09-2023,2023,Myers-Brigg
2023-09-21,99,09-2023,2023,Myers-Brigg
2023-09-22,62,09-2023,2023,Myers-Brigg
2023-09-23,51,09-2023,2023,Myers-Brigg
2023-09-24,52,09-2023,2023,Myers-Brigg
2023-09-25,78,09-2023,2023,Myers-Brigg
2023-09-26,86,09-2023,2023,Myers-Brigg
2023-09-27,90,09-2023,2023,Myers-Brigg
2023-09-28,78,09-2023,2023,Myers-Brigg
2023-09-29,81,09-2023,2023,Myers-Brigg
2023-09-30,52,09-2023,2023,Myers-Brigg
2023-10-01,41,10-2023,2023,Myers-Brigg
2023-10-02,88,10-2023,2023,Myers-Brigg
2023-10-03,101,10-2023,2023,Myers-Brigg
2023-10-04,67,10-2023,2023,Myers-Brigg
2023-10-05,85,10-2023,2023,Myers-Brigg
2023-10-06,64,10-2023,2023,Myers-Brigg
2023-10-07,38,10-2023,2023,Myers-Brigg
2023-10-08,52,10-2023,2023,Myers-Brigg
2023-10-09,79,10-2023,2023,Myers-Brigg
2023-10-10,111,10-2023,2023,Myers-Brigg
2023-10-11,94,10-2023,2023,Myers-Brigg
2023-10-12,103,10-2023,2023,Myers-Brigg
2023-10-13,78,10-2023,2023,Myers-Brigg
2023-10-14,38,10-2023,2023,Myers-Brigg
2023-10-15,49,10-2023,2023,Myers-Brigg
2023-10-16,128,10-2023,2023,Myers-Brigg
2023-10-17,82,10-2023,2023,Myers-Brigg
2020-04-03,71,04-2020,2020,Big-Five
2020-04-04,301,04-2020,2020,Big-Five
2020-04-05,679,04-2020,2020,Big-Five
2020-04-06,390,04-2020,2020,Big-Five
2020-04-07,487,04-2020,2020,Big-Five
2020-04-08,514,04-2020,2020,Big-Five
2020-04-09,474,04-2020,2020,Big-Five
2020-04-10,478,04-2020,2020,Big-Five
2020-04-11,320,04-2020,2020,Big-Five
2020-04-12,287,04-2020,2020,Big-Five
2020-04-13,426,04-2020,2020,Big-Five
2020-04-14,495,04-2020,2020,Big-Five
2020-04-15,458,04-2020,2020,Big-Five
2020-04-16,409,04-2020,2020,Big-Five
2020-04-17,427,04-2020,2020,Big-Five
2020-04-18,337,04-2020,2020,Big-Five
2020-04-19,317,04-2020,2020,Big-Five
2020-04-20,421,04-2020,2020,Big-Five
2020-04-21,524,04-2020,2020,Big-Five
2020-04-22,475,04-2020,2020,Big-Five
2020-04-23,502,04-2020,2020,Big-Five
2020-04-24,433,04-2020,2020,Big-Five
2020-04-25,360,04-2020,2020,Big-Five
2020-04-26,342,04-2020,2020,Big-Five
2020-04-27,408,04-2020,2020,Big-Five
2020-04-28,517,04-2020,2020,Big-Five
2020-04-29,533,04-2020,2020,Big-Five
2020-04-30,477,04-2020,2020,Big-Five
2020-05-01,362,05-2020,2020,Big-Five
2020-05-02,282,05-2020,2020,Big-Five
2020-05-03,287,05-2020,2020,Big-Five
2020-05-04,440,05-2020,2020,Big-Five
2020-05-05,493,05-2020,2020,Big-Five
2020-05-06,414,05-2020,2020,Big-Five
2020-05-07,348,05-2020,2020,Big-Five
2020-05-08,355,05-2020,2020,Big-Five
2020-05-09,277,05-2020,2020,Big-Five
2020-05-10,251,05-2020,2020,Big-Five
2020-05-11,376,05-2020,2020,Big-Five
2020-05-12,428,05-2020,2020,Big-Five
2020-05-13,417,05-2020,2020,Big-Five
2020-05-14,386,05-2020,2020,Big-Five
2020-05-15,393,05-2020,2020,Big-Five
2020-05-16,292,05-2020,2020,Big-Five
2020-05-17,328,05-2020,2020,Big-Five
2020-05-18,424,05-2020,2020,Big-Five
2020-05-19,425,05-2020,2020,Big-Five
2020-05-20,432,05-2020,2020,Big-Five
2020-05-21,424,05-2020,2020,Big-Five
2020-05-22,344,05-2020,2020,Big-Five
2020-05-23,260,05-2020,2020,Big-Five
2020-05-24,262,05-2020,2020,Big-Five
2020-05-25,385,05-2020,2020,Big-Five
2020-05-26,417,05-2020,2020,Big-Five
2020-05-27,420,05-2020,2020,Big-Five
2020-05-28,377,05-2020,2020,Big-Five
2020-05-29,357,05-2020,2020,Big-Five
2020-05-30,253,05-2020,2020,Big-Five
2020-05-31,215,05-2020,2020,Big-Five
2020-06-01,345,06-2020,2020,Big-Five
2020-06-02,373,06-2020,2020,Big-Five
2020-06-03,306,06-2020,2020,Big-Five
2020-06-04,331,06-2020,2020,Big-Five
2020-06-05,335,06-2020,2020,Big-Five
2020-06-06,267,06-2020,2020,Big-Five
2020-06-07,247,06-2020,2020,Big-Five
2020-06-08,346,06-2020,2020,Big-Five
2020-06-09,418,06-2020,2020,Big-Five
2020-06-10,403,06-2020,2020,Big-Five
2020-06-11,380,06-2020,2020,Big-Five
2020-06-12,325,06-2020,2020,Big-Five
2020-06-13,257,06-2020,2020,Big-Five
2020-06-14,232,06-2020,2020,Big-Five
2020-06-15,395,06-2020,2020,Big-Five
2020-06-16,393,06-2020,2020,Big-Five
2020-06-17,401,06-2020,2020,Big-Five
2020-06-18,419,06-2020,2020,Big-Five
2020-06-19,335,06-2020,2020,Big-Five
2020-06-20,216,06-2020,2020,Big-Five
2020-06-21,231,06-2020,2020,Big-Five
2020-06-22,311,06-2020,2020,Big-Five
2020-06-23,348,06-2020,2020,Big-Five
2020-06-24,348,06-2020,2020,Big-Five
2020-06-25,370,06-2020,2020,Big-Five
2020-06-26,393,06-2020,2020,Big-Five
2020-06-27,221,06-2020,2020,Big-Five
2020-06-28,231,06-2020,2020,Big-Five
2020-06-29,424,06-2020,2020,Big-Five
2020-06-30,470,06-2020,2020,Big-Five
2020-07-01,391,07-2020,2020,Big-Five
2020-07-02,345,07-2020,2020,Big-Five
2020-07-03,288,07-2020,2020,Big-Five
2020-07-04,239,07-2020,2020,Big-Five
2020-07-05,242,07-2020,2020,Big-Five
2020-07-06,376,07-2020,2020,Big-Five
2020-07-07,381,07-2020,2020,Big-Five
2020-07-08,406,07-2020,2020,Big-Five
2020-07-09,353,07-2020,2020,Big-Five
2020-07-10,325,07-2020,2020,Big-Five
2020-07-11,233,07-2020,2020,Big-Five
2020-07-12,246,07-2020,2020,Big-Five
2020-07-13,321,07-2020,2020,Big-Five
2020-07-14,356,07-2020,2020,Big-Five
2020-07-15,336,07-2020,2020,Big-Five
2020-07-16,313,07-2020,2020,Big-Five
2020-07-17,305,07-2020,2020,Big-Five
2020-07-18,199,07-2020,2020,Big-Five
2020-07-19,192,07-2020,2020,Big-Five
2020-07-20,324,07-2020,2020,Big-Five
2020-07-21,357,07-2020,2020,Big-Five
2020-07-22,401,07-2020,2020,Big-Five
2020-07-23,326,07-2020,2020,Big-Five
2020-07-24,283,07-2020,2020,Big-Five
2020-07-25,203,07-2020,2020,Big-Five
2020-07-26,201,07-2020,2020,Big-Five
2020-07-27,313,07-2020,2020,Big-Five
2020-07-28,348,07-2020,2020,Big-Five
2020-07-29,360,07-2020,2020,Big-Five
2020-07-30,314,07-2020,2020,Big-Five
2020-07-31,265,07-2020,2020,Big-Five
2020-08-01,199,08-2020,2020,Big-Five
2020-08-02,241,08-2020,2020,Big-Five
2020-08-03,353,08-2020,2020,Big-Five
2020-08-04,312,08-2020,2020,Big-Five
2020-08-05,310,08-2020,2020,Big-Five
2020-08-06,300,08-2020,2020,Big-Five
2020-08-07,424,08-2020,2020,Big-Five
2020-08-08,241,08-2020,2020,Big-Five
2020-08-09,275,08-2020,2020,Big-Five
2020-08-10,432,08-2020,2020,Big-Five
2020-08-11,384,08-2020,2020,Big-Five
2020-08-12,356,08-2020,2020,Big-Five
2020-08-13,325,08-2020,2020,Big-Five
2020-08-14,227,08-2020,2020,Big-Five
2020-08-15,177,08-2020,2020,Big-Five
2020-08-16,200,08-2020,2020,Big-Five
2020-08-17,327,08-2020,2020,Big-Five
2020-08-18,320,08-2020,2020,Big-Five
2020-08-19,320,08-2020,2020,Big-Five
2020-08-20,301,08-2020,2020,Big-Five
2020-08-21,296,08-2020,2020,Big-Five
2020-08-22,201,08-2020,2020,Big-Five
2020-08-23,212,08-2020,2020,Big-Five
2020-08-24,308,08-2020,2020,Big-Five
2020-08-25,319,08-2020,2020,Big-Five
2020-08-26,338,08-2020,2020,Big-Five
2020-08-27,269,08-2020,2020,Big-Five
2020-08-28,271,08-2020,2020,Big-Five
2020-08-29,194,08-2020,2020,Big-Five
2020-08-30,219,08-2020,2020,Big-Five
2020-08-31,321,08-2020,2020,Big-Five
2020-09-01,327,09-2020,2020,Big-Five
2020-09-02,378,09-2020,2020,Big-Five
2020-09-03,297,09-2020,2020,Big-Five
2020-09-04,285,09-2020,2020,Big-Five
2020-09-05,196,09-2020,2020,Big-Five
2020-09-06,205,09-2020,2020,Big-Five
2020-09-07,260,09-2020,2020,Big-Five
2020-09-08,292,09-2020,2020,Big-Five
2020-09-09,356,09-2020,2020,Big-Five
2020-09-10,285,09-2020,2020,Big-Five
2020-09-11,191,09-2020,2020,Big-Five
